"funnel_step","funnel_name","platform","age_range","download_date","user_count","ride_count"
"3","ride_accepted","android","18-24","2021-01-05 00:00:00","1","50"
"3","ride_accepted","android","18-24","2021-01-06 00:00:00","1","50"
"3","ride_accepted","android","18-24","2021-01-07 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-01-08 00:00:00","3","36"
"3","ride_accepted","android","18-24","2021-01-09 00:00:00","3","39"
"3","ride_accepted","android","18-24","2021-01-10 00:00:00","1","3"
"3","ride_accepted","android","18-24","2021-01-11 00:00:00","1","26"
"3","ride_accepted","android","18-24","2021-01-12 00:00:00","2","41"
"3","ride_accepted","android","18-24","2021-01-14 00:00:00","1","39"
"3","ride_accepted","android","18-24","2021-01-15 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-01-16 00:00:00","4","100"
"3","ride_accepted","android","18-24","2021-01-17 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-01-18 00:00:00","3","75"
"3","ride_accepted","android","18-24","2021-01-19 00:00:00","3","45"
"3","ride_accepted","android","18-24","2021-01-20 00:00:00","3","65"
"3","ride_accepted","android","18-24","2021-01-21 00:00:00","2","37"
"3","ride_accepted","android","18-24","2021-01-22 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-01-23 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-01-26 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-01-28 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-01-29 00:00:00","2","6"
"3","ride_accepted","android","18-24","2021-01-30 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-01-31 00:00:00","4","37"
"3","ride_accepted","android","18-24","2021-02-01 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-02-03 00:00:00","2","6"
"3","ride_accepted","android","18-24","2021-02-04 00:00:00","1","39"
"3","ride_accepted","android","18-24","2021-02-05 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-02-06 00:00:00","1","42"
"3","ride_accepted","android","18-24","2021-02-07 00:00:00","3","63"
"3","ride_accepted","android","18-24","2021-02-09 00:00:00","1","22"
"3","ride_accepted","android","18-24","2021-02-10 00:00:00","2","10"
"3","ride_accepted","android","18-24","2021-02-12 00:00:00","1","37"
"3","ride_accepted","android","18-24","2021-02-13 00:00:00","2","73"
"3","ride_accepted","android","18-24","2021-02-14 00:00:00","2","32"
"3","ride_accepted","android","18-24","2021-02-15 00:00:00","1","31"
"3","ride_accepted","android","18-24","2021-02-17 00:00:00","1","31"
"3","ride_accepted","android","18-24","2021-02-18 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-02-19 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-02-20 00:00:00","2","42"
"3","ride_accepted","android","18-24","2021-02-21 00:00:00","3","102"
"3","ride_accepted","android","18-24","2021-02-22 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-02-24 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-02-25 00:00:00","2","42"
"3","ride_accepted","android","18-24","2021-02-26 00:00:00","2","42"
"3","ride_accepted","android","18-24","2021-02-27 00:00:00","3","79"
"3","ride_accepted","android","18-24","2021-02-28 00:00:00","1","28"
"3","ride_accepted","android","18-24","2021-03-01 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-03-02 00:00:00","1","31"
"3","ride_accepted","android","18-24","2021-03-06 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-03-07 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-03-09 00:00:00","3","12"
"3","ride_accepted","android","18-24","2021-03-11 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-03-12 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-03-16 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-03-17 00:00:00","3","47"
"3","ride_accepted","android","18-24","2021-03-18 00:00:00","1","29"
"3","ride_accepted","android","18-24","2021-03-19 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-03-20 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-03-21 00:00:00","1","41"
"3","ride_accepted","android","18-24","2021-03-22 00:00:00","2","5"
"3","ride_accepted","android","18-24","2021-03-24 00:00:00","1","3"
"3","ride_accepted","android","18-24","2021-03-25 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-03-26 00:00:00","3","12"
"3","ride_accepted","android","18-24","2021-03-30 00:00:00","2","78"
"3","ride_accepted","android","18-24","2021-03-31 00:00:00","2","10"
"3","ride_accepted","android","18-24","2021-04-03 00:00:00","1","40"
"3","ride_accepted","android","18-24","2021-04-04 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-04-07 00:00:00","1","44"
"3","ride_accepted","android","18-24","2021-04-09 00:00:00","2","53"
"3","ride_accepted","android","18-24","2021-04-10 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-04-11 00:00:00","1","35"
"3","ride_accepted","android","18-24","2021-04-12 00:00:00","1","7"
"3","ride_accepted","android","18-24","2021-04-13 00:00:00","2","54"
"3","ride_accepted","android","18-24","2021-04-14 00:00:00","1","42"
"3","ride_accepted","android","18-24","2021-04-15 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-04-16 00:00:00","3","54"
"3","ride_accepted","android","18-24","2021-04-17 00:00:00","2","44"
"3","ride_accepted","android","18-24","2021-04-18 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-04-20 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-04-22 00:00:00","3","76"
"3","ride_accepted","android","18-24","2021-04-23 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-04-24 00:00:00","1","33"
"3","ride_accepted","android","18-24","2021-04-25 00:00:00","1","3"
"3","ride_accepted","android","18-24","2021-04-26 00:00:00","2","30"
"3","ride_accepted","android","18-24","2021-04-27 00:00:00","2","37"
"3","ride_accepted","android","18-24","2021-04-28 00:00:00","1","35"
"3","ride_accepted","android","18-24","2021-05-01 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-05-02 00:00:00","4","83"
"3","ride_accepted","android","18-24","2021-05-04 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-05-07 00:00:00","2","77"
"3","ride_accepted","android","18-24","2021-05-08 00:00:00","1","23"
"3","ride_accepted","android","18-24","2021-05-09 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-05-13 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-05-14 00:00:00","1","29"
"3","ride_accepted","android","18-24","2021-05-15 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-05-16 00:00:00","1","37"
"3","ride_accepted","android","18-24","2021-05-18 00:00:00","2","72"
"3","ride_accepted","android","18-24","2021-05-19 00:00:00","1","36"
"3","ride_accepted","android","18-24","2021-05-20 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-05-21 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-05-23 00:00:00","2","73"
"3","ride_accepted","android","18-24","2021-05-24 00:00:00","1","48"
"3","ride_accepted","android","18-24","2021-05-28 00:00:00","2","67"
"3","ride_accepted","android","18-24","2021-05-29 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-05-30 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-05-31 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-06-03 00:00:00","1","9"
"3","ride_accepted","android","18-24","2021-06-04 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-06-05 00:00:00","3","119"
"3","ride_accepted","android","18-24","2021-06-06 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-06-07 00:00:00","3","96"
"3","ride_accepted","android","18-24","2021-06-08 00:00:00","2","44"
"3","ride_accepted","android","18-24","2021-06-09 00:00:00","1","33"
"3","ride_accepted","android","18-24","2021-06-10 00:00:00","2","39"
"3","ride_accepted","android","18-24","2021-06-12 00:00:00","1","39"
"3","ride_accepted","android","18-24","2021-06-13 00:00:00","2","36"
"3","ride_accepted","android","18-24","2021-06-15 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-06-16 00:00:00","1","38"
"3","ride_accepted","android","18-24","2021-06-17 00:00:00","4","53"
"3","ride_accepted","android","18-24","2021-06-18 00:00:00","3","58"
"3","ride_accepted","android","18-24","2021-06-19 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-06-20 00:00:00","1","33"
"3","ride_accepted","android","18-24","2021-06-21 00:00:00","3","44"
"3","ride_accepted","android","18-24","2021-06-22 00:00:00","4","133"
"3","ride_accepted","android","18-24","2021-06-24 00:00:00","1","30"
"3","ride_accepted","android","18-24","2021-06-25 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-06-26 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-06-27 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-06-28 00:00:00","1","34"
"3","ride_accepted","android","18-24","2021-06-29 00:00:00","2","41"
"3","ride_accepted","android","18-24","2021-06-30 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-07-01 00:00:00","2","46"
"3","ride_accepted","android","18-24","2021-07-02 00:00:00","2","7"
"3","ride_accepted","android","18-24","2021-07-03 00:00:00","1","21"
"3","ride_accepted","android","18-24","2021-07-04 00:00:00","1","42"
"3","ride_accepted","android","18-24","2021-07-07 00:00:00","3","117"
"3","ride_accepted","android","18-24","2021-07-08 00:00:00","1","41"
"3","ride_accepted","android","18-24","2021-07-09 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-07-10 00:00:00","2","69"
"3","ride_accepted","android","18-24","2021-07-12 00:00:00","2","37"
"3","ride_accepted","android","18-24","2021-07-13 00:00:00","2","45"
"3","ride_accepted","android","18-24","2021-07-14 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-07-15 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-07-16 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-07-17 00:00:00","4","118"
"3","ride_accepted","android","18-24","2021-07-18 00:00:00","1","30"
"3","ride_accepted","android","18-24","2021-07-19 00:00:00","2","67"
"3","ride_accepted","android","18-24","2021-07-20 00:00:00","3","48"
"3","ride_accepted","android","18-24","2021-07-22 00:00:00","2","78"
"3","ride_accepted","android","18-24","2021-07-24 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-07-25 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-07-26 00:00:00","1","39"
"3","ride_accepted","android","18-24","2021-07-27 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-07-28 00:00:00","1","40"
"3","ride_accepted","android","18-24","2021-07-30 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-07-31 00:00:00","2","76"
"3","ride_accepted","android","18-24","2021-08-01 00:00:00","1","30"
"3","ride_accepted","android","18-24","2021-08-02 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-08-03 00:00:00","2","35"
"3","ride_accepted","android","18-24","2021-08-09 00:00:00","3","103"
"3","ride_accepted","android","18-24","2021-08-12 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-08-13 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-08-15 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-08-16 00:00:00","1","50"
"3","ride_accepted","android","18-24","2021-08-17 00:00:00","1","7"
"3","ride_accepted","android","18-24","2021-08-18 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-08-19 00:00:00","2","34"
"3","ride_accepted","android","18-24","2021-08-21 00:00:00","1","34"
"3","ride_accepted","android","18-24","2021-08-22 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-08-23 00:00:00","1","30"
"3","ride_accepted","android","18-24","2021-08-25 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-08-26 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-08-27 00:00:00","1","9"
"3","ride_accepted","android","18-24","2021-08-29 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-08-30 00:00:00","1","25"
"3","ride_accepted","android","18-24","2021-09-01 00:00:00","2","9"
"3","ride_accepted","android","18-24","2021-09-02 00:00:00","4","60"
"3","ride_accepted","android","18-24","2021-09-04 00:00:00","2","82"
"3","ride_accepted","android","18-24","2021-09-05 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-09-06 00:00:00","1","24"
"3","ride_accepted","android","18-24","2021-09-07 00:00:00","2","32"
"3","ride_accepted","android","18-24","2021-09-09 00:00:00","2","53"
"3","ride_accepted","android","18-24","2021-09-10 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-09-12 00:00:00","2","6"
"3","ride_accepted","android","18-24","2021-09-13 00:00:00","1","37"
"3","ride_accepted","android","18-24","2021-09-15 00:00:00","2","36"
"3","ride_accepted","android","18-24","2021-09-17 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-09-18 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-09-19 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-09-20 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-09-21 00:00:00","2","9"
"3","ride_accepted","android","18-24","2021-09-22 00:00:00","3","74"
"3","ride_accepted","android","18-24","2021-09-23 00:00:00","2","8"
"3","ride_accepted","android","18-24","2021-09-24 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-09-25 00:00:00","1","31"
"3","ride_accepted","android","18-24","2021-09-26 00:00:00","3","57"
"3","ride_accepted","android","18-24","2021-09-28 00:00:00","3","39"
"3","ride_accepted","android","18-24","2021-09-29 00:00:00","3","73"
"3","ride_accepted","android","18-24","2021-10-02 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-10-03 00:00:00","2","31"
"3","ride_accepted","android","18-24","2021-10-04 00:00:00","1","3"
"3","ride_accepted","android","18-24","2021-10-05 00:00:00","1","3"
"3","ride_accepted","android","18-24","2021-10-06 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-10-07 00:00:00","1","29"
"3","ride_accepted","android","18-24","2021-10-08 00:00:00","1","37"
"3","ride_accepted","android","18-24","2021-10-09 00:00:00","2","33"
"3","ride_accepted","android","18-24","2021-10-10 00:00:00","2","82"
"3","ride_accepted","android","18-24","2021-10-11 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-10-13 00:00:00","2","46"
"3","ride_accepted","android","18-24","2021-10-14 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-10-15 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-10-18 00:00:00","1","40"
"3","ride_accepted","android","18-24","2021-10-19 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-10-20 00:00:00","2","7"
"3","ride_accepted","android","18-24","2021-10-21 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-10-22 00:00:00","3","77"
"3","ride_accepted","android","18-24","2021-10-23 00:00:00","2","87"
"3","ride_accepted","android","18-24","2021-10-24 00:00:00","2","6"
"3","ride_accepted","android","18-24","2021-10-25 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-10-26 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-10-27 00:00:00","4","95"
"3","ride_accepted","android","18-24","2021-10-28 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-10-30 00:00:00","2","31"
"3","ride_accepted","android","18-24","2021-10-31 00:00:00","1","1"
"3","ride_accepted","android","18-24","2021-11-01 00:00:00","1","41"
"3","ride_accepted","android","18-24","2021-11-02 00:00:00","1","30"
"3","ride_accepted","android","18-24","2021-11-04 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-11-05 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-11-08 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-11-10 00:00:00","1","2"
"3","ride_accepted","android","18-24","2021-11-11 00:00:00","3","111"
"3","ride_accepted","android","18-24","2021-11-13 00:00:00","2","48"
"3","ride_accepted","android","18-24","2021-11-14 00:00:00","3","85"
"3","ride_accepted","android","18-24","2021-11-15 00:00:00","3","41"
"3","ride_accepted","android","18-24","2021-11-16 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-11-17 00:00:00","1","4"
"3","ride_accepted","android","18-24","2021-11-18 00:00:00","1","27"
"3","ride_accepted","android","18-24","2021-11-19 00:00:00","1","6"
"3","ride_accepted","android","18-24","2021-11-21 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-11-22 00:00:00","2","31"
"3","ride_accepted","android","18-24","2021-11-23 00:00:00","2","59"
"3","ride_accepted","android","18-24","2021-11-24 00:00:00","3","14"
"3","ride_accepted","android","18-24","2021-11-25 00:00:00","1","3"
"3","ride_accepted","android","18-24","2021-11-27 00:00:00","2","11"
"3","ride_accepted","android","18-24","2021-11-28 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-11-29 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-11-30 00:00:00","1","36"
"3","ride_accepted","android","18-24","2021-12-01 00:00:00","2","9"
"3","ride_accepted","android","18-24","2021-12-02 00:00:00","1","40"
"3","ride_accepted","android","18-24","2021-12-03 00:00:00","2","36"
"3","ride_accepted","android","18-24","2021-12-04 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-12-05 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-12-07 00:00:00","1","41"
"3","ride_accepted","android","18-24","2021-12-08 00:00:00","2","50"
"3","ride_accepted","android","18-24","2021-12-09 00:00:00","1","30"
"3","ride_accepted","android","18-24","2021-12-11 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-12-12 00:00:00","1","3"
"3","ride_accepted","android","18-24","2021-12-13 00:00:00","1","48"
"3","ride_accepted","android","18-24","2021-12-15 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-12-16 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-12-17 00:00:00","3","20"
"3","ride_accepted","android","18-24","2021-12-18 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-12-20 00:00:00","2","38"
"3","ride_accepted","android","18-24","2021-12-21 00:00:00","3","16"
"3","ride_accepted","android","18-24","2021-12-22 00:00:00","1","36"
"3","ride_accepted","android","18-24","2021-12-23 00:00:00","0","0"
"3","ride_accepted","android","18-24","2021-12-25 00:00:00","1","45"
"3","ride_accepted","android","18-24","2021-12-26 00:00:00","4","85"
"3","ride_accepted","android","18-24","2021-12-27 00:00:00","1","5"
"3","ride_accepted","android","18-24","2021-12-28 00:00:00","1","31"
"3","ride_accepted","android","18-24","2021-12-30 00:00:00","3","40"
"3","ride_accepted","android","18-24","2021-12-31 00:00:00","1","36"
"3","ride_accepted","android","25-34","2021-01-01 00:00:00","4","43"
"3","ride_accepted","android","25-34","2021-01-02 00:00:00","1","40"
"3","ride_accepted","android","25-34","2021-01-03 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-01-04 00:00:00","1","4"
"3","ride_accepted","android","25-34","2021-01-05 00:00:00","1","35"
"3","ride_accepted","android","25-34","2021-01-06 00:00:00","2","42"
"3","ride_accepted","android","25-34","2021-01-07 00:00:00","1","28"
"3","ride_accepted","android","25-34","2021-01-08 00:00:00","3","74"
"3","ride_accepted","android","25-34","2021-01-09 00:00:00","1","3"
"3","ride_accepted","android","25-34","2021-01-10 00:00:00","4","75"
"3","ride_accepted","android","25-34","2021-01-11 00:00:00","1","47"
"3","ride_accepted","android","25-34","2021-01-12 00:00:00","3","45"
"3","ride_accepted","android","25-34","2021-01-13 00:00:00","1","38"
"3","ride_accepted","android","25-34","2021-01-14 00:00:00","1","6"
"3","ride_accepted","android","25-34","2021-01-15 00:00:00","2","84"
"3","ride_accepted","android","25-34","2021-01-16 00:00:00","2","48"
"3","ride_accepted","android","25-34","2021-01-17 00:00:00","4","51"
"3","ride_accepted","android","25-34","2021-01-18 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-01-19 00:00:00","1","1"
"3","ride_accepted","android","25-34","2021-01-21 00:00:00","3","68"
"3","ride_accepted","android","25-34","2021-01-22 00:00:00","2","11"
"3","ride_accepted","android","25-34","2021-01-23 00:00:00","1","2"
"3","ride_accepted","android","25-34","2021-01-24 00:00:00","3","43"
"3","ride_accepted","android","25-34","2021-01-25 00:00:00","2","7"
"3","ride_accepted","android","25-34","2021-01-26 00:00:00","1","44"
"3","ride_accepted","android","25-34","2021-01-27 00:00:00","4","79"
"3","ride_accepted","android","25-34","2021-01-29 00:00:00","5","150"
"3","ride_accepted","android","25-34","2021-01-30 00:00:00","1","5"
"3","ride_accepted","android","25-34","2021-01-31 00:00:00","1","36"
"3","ride_accepted","android","25-34","2021-02-01 00:00:00","1","6"
"3","ride_accepted","android","25-34","2021-02-02 00:00:00","3","48"
"3","ride_accepted","android","25-34","2021-02-03 00:00:00","2","76"
"3","ride_accepted","android","25-34","2021-02-05 00:00:00","3","44"
"3","ride_accepted","android","25-34","2021-02-06 00:00:00","2","87"
"3","ride_accepted","android","25-34","2021-02-07 00:00:00","1","38"
"3","ride_accepted","android","25-34","2021-02-08 00:00:00","1","3"
"3","ride_accepted","android","25-34","2021-02-09 00:00:00","3","43"
"3","ride_accepted","android","25-34","2021-02-10 00:00:00","1","40"
"3","ride_accepted","android","25-34","2021-02-11 00:00:00","3","45"
"3","ride_accepted","android","25-34","2021-02-12 00:00:00","1","5"
"3","ride_accepted","android","25-34","2021-02-13 00:00:00","6","85"
"3","ride_accepted","android","25-34","2021-02-14 00:00:00","3","126"
"3","ride_accepted","android","25-34","2021-02-15 00:00:00","2","46"
"3","ride_accepted","android","25-34","2021-02-16 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-02-17 00:00:00","5","119"
"3","ride_accepted","android","25-34","2021-02-18 00:00:00","3","34"
"3","ride_accepted","android","25-34","2021-02-19 00:00:00","3","54"
"3","ride_accepted","android","25-34","2021-02-20 00:00:00","3","35"
"3","ride_accepted","android","25-34","2021-02-21 00:00:00","5","117"
"3","ride_accepted","android","25-34","2021-02-22 00:00:00","1","4"
"3","ride_accepted","android","25-34","2021-02-23 00:00:00","2","34"
"3","ride_accepted","android","25-34","2021-02-24 00:00:00","1","6"
"3","ride_accepted","android","25-34","2021-02-25 00:00:00","3","116"
"3","ride_accepted","android","25-34","2021-02-26 00:00:00","1","4"
"3","ride_accepted","android","25-34","2021-02-27 00:00:00","1","4"
"3","ride_accepted","android","25-34","2021-02-28 00:00:00","4","69"
"3","ride_accepted","android","25-34","2021-03-01 00:00:00","3","68"
"3","ride_accepted","android","25-34","2021-03-02 00:00:00","4","148"
"3","ride_accepted","android","25-34","2021-03-03 00:00:00","1","28"
"3","ride_accepted","android","25-34","2021-03-05 00:00:00","1","2"
"3","ride_accepted","android","25-34","2021-03-06 00:00:00","1","33"
"3","ride_accepted","android","25-34","2021-03-07 00:00:00","2","28"
"3","ride_accepted","android","25-34","2021-03-08 00:00:00","2","6"
"3","ride_accepted","android","25-34","2021-03-09 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-03-11 00:00:00","1","1"
"3","ride_accepted","android","25-34","2021-03-13 00:00:00","3","55"
"3","ride_accepted","android","25-34","2021-03-14 00:00:00","2","64"
"3","ride_accepted","android","25-34","2021-03-15 00:00:00","2","13"
"3","ride_accepted","android","25-34","2021-03-16 00:00:00","6","88"
"3","ride_accepted","android","25-34","2021-03-18 00:00:00","3","96"
"3","ride_accepted","android","25-34","2021-03-19 00:00:00","4","43"
"3","ride_accepted","android","25-34","2021-03-20 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-03-21 00:00:00","4","101"
"3","ride_accepted","android","25-34","2021-03-22 00:00:00","3","80"
"3","ride_accepted","android","25-34","2021-03-23 00:00:00","2","37"
"3","ride_accepted","android","25-34","2021-03-24 00:00:00","2","10"
"3","ride_accepted","android","25-34","2021-03-25 00:00:00","1","1"
"3","ride_accepted","android","25-34","2021-03-26 00:00:00","4","79"
"3","ride_accepted","android","25-34","2021-03-27 00:00:00","1","31"
"3","ride_accepted","android","25-34","2021-03-29 00:00:00","3","120"
"3","ride_accepted","android","25-34","2021-03-30 00:00:00","2","66"
"3","ride_accepted","android","25-34","2021-03-31 00:00:00","2","49"
"3","ride_accepted","android","25-34","2021-04-01 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-04-02 00:00:00","2","77"
"3","ride_accepted","android","25-34","2021-04-03 00:00:00","3","8"
"3","ride_accepted","android","25-34","2021-04-04 00:00:00","2","50"
"3","ride_accepted","android","25-34","2021-04-05 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-04-06 00:00:00","4","147"
"3","ride_accepted","android","25-34","2021-04-07 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-04-08 00:00:00","2","59"
"3","ride_accepted","android","25-34","2021-04-09 00:00:00","1","1"
"3","ride_accepted","android","25-34","2021-04-10 00:00:00","2","36"
"3","ride_accepted","android","25-34","2021-04-11 00:00:00","2","46"
"3","ride_accepted","android","25-34","2021-04-12 00:00:00","1","3"
"3","ride_accepted","android","25-34","2021-04-13 00:00:00","1","4"
"3","ride_accepted","android","25-34","2021-04-14 00:00:00","3","34"
"3","ride_accepted","android","25-34","2021-04-15 00:00:00","1","30"
"3","ride_accepted","android","25-34","2021-04-16 00:00:00","4","139"
"3","ride_accepted","android","25-34","2021-04-17 00:00:00","4","72"
"3","ride_accepted","android","25-34","2021-04-18 00:00:00","2","9"
"3","ride_accepted","android","25-34","2021-04-19 00:00:00","5","78"
"3","ride_accepted","android","25-34","2021-04-21 00:00:00","2","5"
"3","ride_accepted","android","25-34","2021-04-22 00:00:00","1","7"
"3","ride_accepted","android","25-34","2021-04-23 00:00:00","2","11"
"3","ride_accepted","android","25-34","2021-04-24 00:00:00","3","41"
"3","ride_accepted","android","25-34","2021-04-25 00:00:00","1","33"
"3","ride_accepted","android","25-34","2021-04-26 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-04-27 00:00:00","4","56"
"3","ride_accepted","android","25-34","2021-04-29 00:00:00","1","34"
"3","ride_accepted","android","25-34","2021-04-30 00:00:00","2","80"
"3","ride_accepted","android","25-34","2021-05-02 00:00:00","4","47"
"3","ride_accepted","android","25-34","2021-05-03 00:00:00","2","98"
"3","ride_accepted","android","25-34","2021-05-04 00:00:00","2","52"
"3","ride_accepted","android","25-34","2021-05-05 00:00:00","2","41"
"3","ride_accepted","android","25-34","2021-05-06 00:00:00","3","66"
"3","ride_accepted","android","25-34","2021-05-07 00:00:00","4","79"
"3","ride_accepted","android","25-34","2021-05-08 00:00:00","3","98"
"3","ride_accepted","android","25-34","2021-05-09 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-05-10 00:00:00","1","1"
"3","ride_accepted","android","25-34","2021-05-11 00:00:00","2","43"
"3","ride_accepted","android","25-34","2021-05-12 00:00:00","1","9"
"3","ride_accepted","android","25-34","2021-05-13 00:00:00","4","117"
"3","ride_accepted","android","25-34","2021-05-14 00:00:00","4","70"
"3","ride_accepted","android","25-34","2021-05-15 00:00:00","2","51"
"3","ride_accepted","android","25-34","2021-05-16 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-05-17 00:00:00","2","72"
"3","ride_accepted","android","25-34","2021-05-18 00:00:00","2","5"
"3","ride_accepted","android","25-34","2021-05-19 00:00:00","3","18"
"3","ride_accepted","android","25-34","2021-05-20 00:00:00","2","32"
"3","ride_accepted","android","25-34","2021-05-21 00:00:00","1","4"
"3","ride_accepted","android","25-34","2021-05-22 00:00:00","3","42"
"3","ride_accepted","android","25-34","2021-05-23 00:00:00","3","47"
"3","ride_accepted","android","25-34","2021-05-24 00:00:00","0","0"
"3","ride_accepted","android","25-34","2021-05-25 00:00:00","4","12"
"3","ride_accepted","android","25-34","2021-05-26 00:00:00","3","73"
"3","ride_accepted","android","25-34","2021-05-27 00:00:00","3","45"
"3","ride_accepted","android","25-34","2021-05-28 00:00:00","1","39"
"3","ride_accepted","android","25-34","2021-05-29 00:00:00","2","32"
